# timestamp workers_connected workers_init workers_idle workers_busy workers_able workers_joined workers_removed workers_released workers_idled_out workers_blocked workers_fast_aborted workers_lost tasks_waiting tasks_on_workers tasks_running tasks_with_results tasks_submitted tasks_dispatched tasks_done tasks_failed tasks_cancelled tasks_exhausted_attempts time_send time_receive time_send_good time_receive_good time_status_msgs time_internal time_polling time_application time_execute time_execute_good time_execute_exhaustion bytes_sent bytes_received bandwidth capacity_tasks capacity_cores capacity_memory capacity_disk capacity_instantaneous capacity_weighted manager_load total_cores total_memory total_disk committed_cores committed_memory committed_disk max_cores max_memory max_disk min_cores min_memory min_disk
1709796774737975 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0.000000 0 0 0 0 0 0 0 0 0 0 0 0
1709796780361161 1 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 2 2 1 0 0 0 4225 4353 0 4284 12971 1780 5597631 5815 4574338 2323205 0 266934 125567 1.000000 10 10 5120 10240 10 10 0.459441 1 8192 5644 1 8192 5644 1 8192 5644 0 0 0
1709796785376288 1 0 0 1 1 1 0 0 0 0 0 0 0 1 1 0 3 3 2 0 0 0 4715 9296 0 9167 13654 1861 10606776 6079 4574338 4574338 0 400401 241512 1.000000 135 135 1105920 761940 135 23 0.488108 1 8192 5644 1 8192 5644 1 8192 5644 0 0 0
1709796795403054 2 0 1 1 2 2 0 0 0 0 0 0 0 1 1 0 3 3 2 0 0 0 4719 9323 0 9167 14667 1984 20632037 6268 4574338 4574338 0 400401 241512 1.000000 158 158 1294336 891752 193 32 0.510714 2 16384 11496 1 8192 5644 1 8192 5852 0 0 0
1709796880441988 3 0 2 1 3 3 0 0 0 0 0 0 0 1 1 0 3 3 2 0 0 0 4739 9503 0 9167 58281 5283 105620282 9555 4574338 4574338 0 400401 241512 1.000000 158 158 1294336 891752 193 49 0.512820 3 24576 26399 1 8192 5644 1 8192 14903 0 0 0
1709796890175675 11 0 10 1 11 11 0 0 0 0 0 0 0 1 1 0 3 3 2 0 0 0 4747 9587 0 9167 470336 5730 114940979 9729 4574338 4574338 0 400401 241512 1.000000 158 158 1294336 891752 193 57 0.512821 11 90112 1163953 1 8192 5644 1 8192 553427 0 0 0
1709796895848070 15 0 14 1 15 15 0 0 0 0 0 0 0 1 1 0 3 3 2 0 0 0 4754 9639 0 9167 873782 8432 120206848 9835 4574338 4574338 0 400401 241512 1.000000 158 158 1294336 891752 193 71 0.512821 15 122880 2280059 1 8192 5644 1 8192 553427 0 0 0
1709799916438276 1 0 0 1 1 15 14 0 14 0 0 0 0 1 1 1 3 3 2 0 0 0 5437 16824 0 9167 886244 176371 3140437021 174320 3140640445 4574338 0 400401 241512 1.000000 158 158 1294336 891752 193 193 0.512821 1 8192 5644 1 8192 5644 1 8192 5644 0 0 0
1709799921462011 1 0 0 1 1 15 14 0 14 0 0 0 0 1 1 0 4 4 3 0 0 0 5963 28002 0 20280 887106 176467 3145448173 174912 3140640445 3140640445 0 533868 10242955 1.000000 158 158 1294336 891752 193 193 0.511601 1 8192 5644 1 8192 5644 1 8192 5644 0 0 0
1709800771614141 2 0 1 1 2 16 14 0 14 0 0 0 0 1 1 0 4 4 3 0 0 0 6182 29757 0 20280 943825 224073 3995442174 224908 3140640445 3140640445 0 533868 10242955 1.000000 68455 68455 560783360 386360020 185897 99867 0.512821 2 16384 10970 1 8192 5644 1 8192 5644 0 0 0
1709804356806000 1 0 0 1 1 16 15 0 15 0 0 0 0 1 1 0 4 4 3 0 0 0 7068 37180 0 20280 954633 450942 7580180318 425415 3140640445 3140640445 0 533868 10242955 1.000000 68455 68455 560783360 386360020 185897 182141 0.512821 1 8192 5644 1 8192 5644 1 8192 5644 0 0 0
1709806055225657 1 0 0 1 1 16 15 0 15 0 0 0 0 1 1 1 4 4 3 0 0 0 7487 40682 0 20280 959244 562156 9278378807 520756 9279406445 3140640445 0 533868 10242955 1.000000 68455 68455 560783360 386360020 185897 185057 0.512821 1 8192 5644 1 8192 5644 1 8192 5644 0 0 0
1709806063556003 1 0 0 1 1 16 15 0 15 0 0 0 0 1 1 0 6 6 5 0 0 0 8498 67116 0 46590 966671 562303 9286675715 521699 9282655586 9282655586 0 800802 20564612 1.000000 126321 126321 1034821632 712955724 222581 187012 0.510943 1 8192 5644 1 8192 5644 1 8192 5644 0 0 0
1709808819226513 1 0 0 1 1 16 15 0 15 0 0 0 0 1 1 0 6 6 5 0 0 0 9132 72642 0 46590 975287 714966 12042033230 661970 9282655586 9282655586 0 800802 20564612 1.000000 87479 87479 716627968 493731476 100 16882 0.512821 1 8192 5644 1 8192 5644 1 8192 5644 0 0 0
1709808824240996 1 0 0 1 1 16 15 0 15 0 0 0 0 1 1 0 6 6 5 0 0 0 9132 72657 0 46590 981892 715033 12047040799 662068 9282655586 9282655586 0 800802 20564612 1.000000 87479 87479 716627968 493731476 100 16043 0.512821 1 8192 5644 1 8192 5644 1 8192 5644 0 0 0
1709810847875939 1 0 0 1 1 16 15 0 15 0 0 0 0 1 1 1 6 6 5 0 0 0 9585 76614 0 46590 986949 825615 14070447190 766051 14071979496 9282655586 0 800802 20564612 1.000000 87479 87479 716627968 493731476 100 2756 0.512821 1 8192 5644 1 8192 5644 1 8192 5644 0 0 0
1709810854974969 1 0 0 1 1 16 15 0 15 0 0 0 0 1 1 0 8 8 7 0 0 0 10575 91042 0 60890 988856 825746 14077528548 766978 14074040305 14074040305 0 1067734 30790816 1.000000 97075 97075 795238400 547891300 123287 8538 0.510871 1 8192 5644 1 8192 5644 1 8192 5644 0 0 0
1709812089578085 1 0 0 1 1 16 15 0 15 0 0 0 0 1 1 0 8 8 7 0 0 0 10852 93585 0 60890 992048 896757 15311988782 830442 14074040305 14074040305 0 1067734 30790816 1.000000 90402 90402 740573184 510228888 193 2900 0.512821 1 8192 5644 1 8192 5644 1 8192 5644 0 0 0
