# timestamp workers_connected workers_init workers_idle workers_busy workers_able workers_joined workers_removed workers_released workers_idled_out workers_blocked workers_fast_aborted workers_lost tasks_waiting tasks_on_workers tasks_running tasks_with_results tasks_submitted tasks_dispatched tasks_done tasks_failed tasks_cancelled tasks_exhausted_attempts time_send time_receive time_send_good time_receive_good time_status_msgs time_internal time_polling time_application time_execute time_execute_good time_execute_exhaustion bytes_sent bytes_received bandwidth capacity_tasks capacity_cores capacity_memory capacity_disk capacity_instantaneous capacity_weighted manager_load total_cores total_memory total_disk committed_cores committed_memory committed_disk max_cores max_memory max_disk min_cores min_memory min_disk
1709679285297525 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0.000000 0 0 0 0 0 0 0 0 0 0 0 0
1709679313115274 1 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 6951 79 0 0 44282 2484 27739694 7671 0 0 0 133467 0 1.000000 10 10 5120 10240 10 10 0.479918 1 8192 14888 0 0 0 1 8192 14888 0 0 0
1709679318206480 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 2 2 2 0 0 0 29388 172185 0 323464 88148 2574 32462358 8141 4565070 4565070 0 266934 336424 1.000000 10 10 5120 10240 10 10 0.496502 1 8192 14888 1 8192 14888 1 8192 14888 0 0 0
1709679323301717 1 0 0 1 1 1 0 0 0 0 0 0 0 1 1 0 3 3 2 0 0 0 29875 323740 0 323464 88189 2663 37556535 8453 4565070 4565070 0 400401 336424 1.000000 10 10 81920 148880 10 10 0.504419 1 8192 14888 1 8192 14888 1 8192 14888 0 0 0
1709679573175593 1 0 0 1 1 1 0 0 0 0 0 0 0 1 1 0 3 3 2 0 0 0 29918 324254 0 323464 143174 17078 287347697 20591 4565070 4565070 0 400401 336424 1.000000 10 10 81920 148880 8 10 0.512821 1 8192 14888 1 8192 14888 1 8192 14888 0 0 0
1709682780163341 1 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 3 3 2 0 0 0 30369 331180 0 323464 151865 181101 3493963193 184735 3466410954 4565070 0 400401 336424 1.000000 10 10 81920 148880 8 10 0.512821 1 8192 14888 1 8192 14888 1 8192 14888 0 0 0
1709682786886181 1 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 5 5 4 0 0 0 31428 1758330 0 1750487 195955 181252 3499212621 185626 3471481344 3468129467 0 667333 10569607 5.987615 1735 1735 14213120 25830680 2386 129 0.510331 1 8192 14888 1 8192 14888 1 8192 14888 0 0 0
1709682794340025 1 0 0 1 1 1 0 0 0 0 0 0 0 1 1 0 7 7 6 0 0 0 32487 1953984 0 1945974 239490 181413 3506446878 186278 3473529623 3473529623 0 934267 11066748 5.761504 1436 1436 11763712 21379168 16 113 0.510215 1 8192 14888 1 8192 14888 1 8192 14888 0 0 0
1709686277417648 1 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 7 7 6 0 0 0 32928 1961692 0 1945974 249161 356385 6989136356 353061 6961590245 3473529623 0 934267 11066748 5.737965 1327 1327 10870784 19756376 11 30 0.512821 1 8192 14888 1 8192 14888 1 8192 14888 0 0 0
1709686284009198 1 0 0 1 1 1 0 0 0 0 0 0 0 1 1 0 9 9 8 0 0 0 33892 2527113 0 2511254 292923 356508 6995138240 353856 6963325334 6963325334 0 1201201 21282259 8.372455 2169 2169 17768448 32292072 5894 324 0.510990 1 8192 14888 1 8192 14888 1 8192 14888 0 0 0
1709687308852331 1 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 9 9 8 0 0 0 34042 2529255 0 2511254 295802 409004 8019851739 402298 7992172738 6963325334 0 1201201 21282259 8.364968 2043 2043 16736256 30416184 9 140 0.512821 1 8192 14888 1 8192 14888 1 8192 14888 0 0 0
1709687316480000 1 0 0 1 1 1 0 0 0 0 0 0 0 1 1 0 11 11 10 0 0 0 34943 2992396 0 2974252 339474 409145 8026992131 403212 7994022056 7994022056 0 1468135 31220239 10.297513 2020 2020 16547840 30073760 1874 216 0.510792 1 8192 14888 1 8192 14888 1 8192 14888 0 0 0
1709688036782905 1 0 0 1 1 1 0 0 0 0 0 0 0 1 1 0 11 11 10 0 0 0 35035 2993753 0 2974252 341683 449325 8747212986 439953 7994022056 7994022056 0 1468135 31220239 10.292587 1895 1895 15523840 28212760 8 119 0.512821 1 8192 14888 1 8192 14888 1 8192 14888 0 0 0
