# timestamp workers_connected workers_init workers_idle workers_busy workers_able workers_joined workers_removed workers_released workers_idled_out workers_blocked workers_fast_aborted workers_lost tasks_waiting tasks_on_workers tasks_running tasks_with_results tasks_submitted tasks_dispatched tasks_done tasks_failed tasks_cancelled tasks_exhausted_attempts time_send time_receive time_send_good time_receive_good time_status_msgs time_internal time_polling time_application time_execute time_execute_good time_execute_exhaustion bytes_sent bytes_received bandwidth capacity_tasks capacity_cores capacity_memory capacity_disk capacity_instantaneous capacity_weighted manager_load total_cores total_memory total_disk committed_cores committed_memory committed_disk max_cores max_memory max_disk min_cores min_memory min_disk
1709743969240233 0 0 0 0 0 0 0 0 0 0 0 0 64 0 0 0 64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0.000000 0 0 0 0 0 0 0 0 0 0 0 0
1709744068648534 4 0 3 1 4 4 0 0 0 0 0 0 63 1 0 0 64 0 0 0 0 0 20954 643 0 0 48727 5906 99314651 14257 0 0 0 133467 0 1.000000 10 10 5120 10240 10 10 0.487175 4 32768 16563 0 0 0 1 8192 4208 0 0 0
1709744073986818 7 0 0 7 7 7 0 0 0 0 0 0 57 7 7 1 66 9 2 0 0 0 295947 60631 0 59744 97907 6320 104273005 15640 7880850 6284500 0 1201201 572687 1.000000 44 44 360448 181412 44 12 0.497262 7 57344 28921 7 57344 28921 1 8192 4208 0 0 0
1709744080744558 7 0 0 7 7 7 0 0 0 0 0 0 57 7 7 0 68 11 4 0 0 0 351724 108877 0 107792 110389 6537 110919407 16348 9497244 9497244 0 1468135 844380 1.000000 45 45 368640 185325 29 19 0.506250 7 57344 28921 7 57344 28921 1 8192 4208 0 0 0
1709744193049266 9 0 1 8 9 9 0 0 0 0 0 0 56 8 7 0 68 11 4 0 0 0 1021236 109637 0 107792 128042 13561 222522347 22003 9497244 9497244 0 1601602 844380 2.062716 41 41 335872 168828 30 22 0.487179 8 65536 34376 7 57344 28921 1 8192 5455 0 0 0
1709744198091853 41 0 0 41 41 41 0 0 0 0 0 0 23 41 41 1 90 67 26 0 0 0 3175681 1047804 0 1044007 1408067 15409 223180807 28092 57939373 56534240 0 8942275 4096692 2.944234 16 16 131072 82709 22 26 0.467925 41 335872 205848 41 335872 205848 1 8192 8197 0 0 0
1709744203396409 50 0 4 46 50 50 0 0 0 0 0 0 0 46 46 1 100 100 54 0 0 0 5438026 2302573 0 2296332 2402682 17143 223960685 33122 120677585 119060004 0 13346676 8780219 2.726126 14 14 114688 75146 30 28 0.521772 50 409600 259479 46 376832 239988 1 8192 14882 0 0 0
1709744237392402 51 0 16 35 51 51 0 0 0 0 0 0 0 35 35 0 100 100 65 0 0 0 5438035 3388273 0 3380720 2888004 20736 256388186 36898 150715874 150715874 0 13346676 10669713 2.594948 12 12 98304 65690 19 25 0.514418 51 417792 263649 35 286720 174996 1 8192 14882 0 0 0
1709744292204225 56 0 21 35 56 56 0 0 0 0 0 0 0 35 35 0 100 100 65 0 0 0 5438059 3388782 0 3380720 2985553 24789 311093434 41033 150715874 150715874 0 13346676 10669713 2.594792 12 12 98304 65690 19 25 0.512821 56 458752 289957 35 286720 174996 1 8192 14882 0 0 0
1709744308458652 56 0 22 34 56 57 2 0 0 0 0 2 1 34 34 0 100 100 65 0 0 0 5438068 3388934 0 3380720 3189973 25131 327142280 41451 150715874 150715874 0 13346676 10669713 2.594744 12 12 98304 65690 19 25 0.512821 56 458752 289461 35 286720 174996 1 8192 14882 0 0 0
1709744336024408 55 0 20 35 55 57 2 0 0 0 0 2 0 35 35 1 100 101 65 0 0 0 5438646 3389289 0 3380720 3192450 29112 354693943 41991 418072705 150715874 0 13480141 10669713 2.608888 12 12 98304 65690 19 25 0.512820 55 450560 284031 35 286720 174993 1 8192 14882 0 0 0
1709744387550375 54 0 21 33 54 57 4 0 0 0 0 4 1 33 33 0 100 101 66 0 0 0 5438659 3453708 0 3444631 3199770 29844 406149996 45207 418072705 418072705 0 13480141 20463842 3.640370 12 12 98304 65690 19 25 0.512907 54 442368 278588 34 278528 170877 1 8192 14882 0 0 0
1709744421478144 55 0 22 33 55 59 5 0 0 0 0 5 1 33 33 0 100 102 66 0 0 0 5439420 3454040 0 3444631 3543528 32643 439727924 47312 418072705 418072705 0 13613608 20463842 3.654235 38 38 311296 206998 2807 298 0.512803 55 450560 282973 34 278528 170861 1 8192 14882 0 0 0
1709744426581020 53 0 19 34 53 59 6 0 0 0 0 6 0 34 34 0 100 104 66 0 0 0 5440879 3454092 0 3444631 3544117 32761 444828601 47417 418072705 418072705 0 13880542 20463842 3.682233 38 38 311296 206998 2807 424 0.491853 53 434176 272079 34 278528 169679 1 8192 14882 0 0 0
1709744625013739 37 0 3 34 37 59 22 0 16 0 0 6 0 34 34 1 100 104 66 0 0 0 5440943 3455650 0 3444631 3552489 44683 643220639 59460 967371643 418072705 0 13880542 20463842 3.681562 38 38 311296 206998 2807 869 0.512821 37 303104 183623 34 278528 169679 1 8192 8572 0 0 0
1709744660952549 37 0 4 33 37 60 23 0 17 0 0 6 0 33 33 0 100 104 67 0 0 0 5440953 3519801 0 3508447 3571906 48103 679075289 62524 967371643 967371643 0 13880542 30315091 4.703649 92 92 753664 498654 5757 1294 0.512907 37 303104 183623 33 270336 165563 1 8192 8572 0 0 0
1709744681438181 37 0 4 33 37 60 23 0 17 0 0 6 0 33 33 1 100 104 67 0 0 0 5440962 3520058 0 3508447 3573667 48645 699551406 63090 1577420285 967371643 0 13880542 30315091 4.703509 92 92 753664 498654 5757 1518 0.512821 37 303104 183623 33 270336 165563 1 8192 8572 0 0 0
1709744703804955 36 0 4 32 36 61 25 0 19 0 0 6 0 32 32 0 100 104 68 0 0 0 5440966 5957556 0 5945699 3602228 52785 719453541 63599 1577420285 1577420285 0 13880542 40148844 4.520449 125 125 1024000 677335 248 1848 0.513314 36 294912 179216 32 262144 161440 1 8192 8572 0 0 0
1709744728886391 44 0 12 32 44 69 25 0 19 0 0 6 0 32 32 0 100 104 68 0 0 0 5440980 5957876 0 5945699 3959564 53703 744173378 66310 1577420285 1577420285 0 13880542 40148844 4.520317 125 125 1024000 677335 248 1768 0.512821 44 360448 229510 32 262144 161440 1 8192 14882 0 0 0
1709744753850372 45 0 13 32 45 70 25 0 19 0 0 6 0 32 32 0 100 104 68 0 0 0 5440987 5958090 0 5945699 4164638 58104 768926934 66827 1577420285 1577420285 0 13880542 40148844 4.520229 125 125 1024000 677335 248 1620 0.512821 45 368640 234444 32 262144 161440 1 8192 14882 0 0 0
