# timestamp workers_connected workers_init workers_idle workers_busy workers_able workers_joined workers_removed workers_released workers_idled_out workers_blocked workers_fast_aborted workers_lost tasks_waiting tasks_on_workers tasks_running tasks_with_results tasks_submitted tasks_dispatched tasks_done tasks_failed tasks_cancelled tasks_exhausted_attempts time_send time_receive time_send_good time_receive_good time_status_msgs time_internal time_polling time_application time_execute time_execute_good time_execute_exhaustion bytes_sent bytes_received bandwidth capacity_tasks capacity_cores capacity_memory capacity_disk capacity_instantaneous capacity_weighted manager_load total_cores total_memory total_disk committed_cores committed_memory committed_disk max_cores max_memory max_disk min_cores min_memory min_disk
1709833029977553 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0.000000 0 0 0 0 0 0 0 0 0 0 0 0
1709833184003456 1 0 1 0 1 1 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0 0 17458 357 0 0 152455 7861 153839724 13286 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0.512820 0 0 0 0 0 0 0 0 0 0 0 0
1709833189586773 1 0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 2 1 0 0 0 0 101841 376 0 0 152643 7956 159338157 13393 0 0 0 133467 0 1.000000 10 10 5120 10240 10 10 0.500316 1 8192 7268 1 8192 7268 1 8192 7268 0 0 0
1709833194965180 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 0 2 2 0 0 0 0 131348 401 0 0 185867 8068 164653487 13498 0 0 0 266934 0 1.000000 10 10 5120 10240 10 10 0.497438 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709833201511670 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 0 3 3 1 0 0 0 131819 68407 0 67933 202861 8158 171113372 14423 5391907 5391907 0 400401 172230 1.000000 10 10 5120 10240 10 10 0.505491 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709833259210384 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 1 3 3 1 0 0 0 131825 68534 0 67933 203004 10804 228727424 16894 79866535 5391907 0 400401 172230 1.000000 36 36 294912 204300 36 14 0.512799 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709833264314387 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 1 4 4 2 0 0 0 132215 369678 0 369001 289977 10877 233442298 17455 84208547 79866535 0 533866 336424 1.000000 36 36 294912 204300 36 17 0.511459 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709833269535164 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 0 5 5 3 0 0 0 132693 671462 0 670714 381980 10976 238347292 17883 84208547 84208547 0 667333 477486 1.000000 70 70 573440 453005 76 23 0.510806 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709833275040469 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 1 6 6 4 0 0 0 133065 1046178 0 1045360 467085 13240 243310772 18273 93202435 90257356 0 800800 814266 1.306132 45 45 368640 303165 6 23 0.510073 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709833280914999 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 0 7 7 5 0 0 0 133553 1346074 0 1345158 551858 13323 248878582 18595 93202435 93202435 0 934267 974627 1.230353 32 32 262144 219832 7 23 0.510392 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709836344658491 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 1 7 7 5 0 0 0 133962 1353352 0 1345158 563574 176916 3312197248 175175 3162061171 93202435 0 934267 974627 1.223994 26 26 212992 180685 5 23 0.512821 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709836350772979 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 0 8 8 6 0 0 0 134513 2172189 0 2163908 648825 177036 3317485145 175866 3162061171 3162061171 0 1067734 11057458 5.012994 26 26 212992 180685 5 23 0.511601 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709836357420512 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 1 8 8 6 0 0 0 134513 2172207 0 2163908 648854 177089 3324046192 176080 3173133720 3162061171 0 1067734 11057458 5.012955 645 645 5283840 4516613 2401 142 0.512162 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709837353762230 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 1 9 9 7 0 0 0 135322 2477154 0 2465039 747451 247315 4319856139 236389 4168755322 3173133720 0 1201201 11190138 4.523411 522 522 4276224 3675104 10 163 0.512821 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709837362003445 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 0 11 11 9 0 0 0 136496 3476609 0 3464245 925304 247487 4326995954 239048 4170817235 4170817235 0 1468135 21128118 5.964251 574 574 4702208 4057535 837 184 0.510661 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709838534609601 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 1 11 11 9 0 0 0 136687 3481184 0 3464245 931720 315340 5499365484 315217 5347351985 4170817235 0 1468135 21128118 5.956394 515 515 4218880 3651865 3 74 0.512821 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709838540235070 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 0 12 12 10 0 0 0 137371 4251690 0 4234580 1015660 315452 5504212553 316322 5347351985 5347351985 0 1601602 31022807 7.088774 515 515 4218880 3651865 3 68 0.511470 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709838546650523 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 1 12 12 10 0 0 0 137372 4251718 0 4234580 1015694 315545 5510549383 316707 5357998851 5347351985 0 1601602 31022807 7.088727 562 562 4603904 3995090 835 107 0.512091 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709839500035097 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 1 13 13 11 0 0 0 138093 4553874 0 4533665 1105029 372924 6463416322 381203 6310459780 5357998851 0 1735067 31177422 6.689688 514 514 4210688 3661316 12 91 0.512821 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709839505347035 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 0 14 14 12 0 0 0 138620 5324073 0 5303726 1189156 373045 6467951435 382108 6310459780 6310459780 0 1868534 41043841 7.491622 514 514 4210688 3661316 12 85 0.511470 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709840178538236 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 1 14 14 12 0 0 0 138760 5327104 0 5303726 1193375 416052 7140963298 427943 6987572727 6310459780 0 1868534 41043841 7.487276 534 534 4374528 3810224 685 381 0.512821 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709840184434877 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 1 16 16 14 0 0 0 139820 6400459 0 6376846 1373110 416193 7145604540 430793 6991028516 6989504640 0 2135468 50965493 7.742945 529 529 4333568 3779950 488 416 0.509764 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709840192124908 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 1 18 18 16 0 0 0 140946 6930761 0 6906900 1545117 416380 7152590061 431696 6996948557 6993140801 0 2402400 51188241 7.227112 463 463 3792896 3315914 2 359 0.509768 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709840197367102 2 0 1 1 2 2 0 0 0 0 0 0 0 1 1 0 19 19 18 0 0 0 141471 7232602 0 7509887 1716952 416516 7157135071 432171 7001055604 7001055604 0 2535867 51566981 6.997015 439 439 3596288 3146945 3 326 0.509981 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709840202747292 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 0 20 20 18 0 0 0 142123 7534036 0 7509887 1717037 416690 7162511602 434736 7001055604 7001055604 0 2669334 51566981 6.738237 413 413 3383296 2962984 4 295 0.510352 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709841098027936 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 1 20 20 18 0 0 0 142287 7536899 0 7509887 1721377 467911 8057602158 485533 7901130535 7001055604 0 2669334 51566981 6.735581 394 394 3227648 2828723 5 138 0.512821 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709841106269230 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 0 22 22 20 0 0 0 143584 8613047 0 8585799 1910322 468118 8064653397 486884 7903158473 7903158473 0 2936262 61600564 7.028629 413 413 3383296 2967058 664 153 0.510661 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709841311521871 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 1 22 22 20 0 0 0 143617 8613714 0 8585799 1911370 481713 8269858317 501995 16018156556 7903158473 0 2936262 61600564 7.028068 394 394 3227648 2832210 3 121 0.512821 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709841316764009 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 0 23 23 21 0 0 0 144047 8781061 0 8753061 1928154 481799 8274931235 503086 16018156556 16018156556 0 3069729 71692685 7.988586 394 394 3227648 2832210 3 111 0.511601 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709841322296990 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 0 24 24 22 0 0 0 144625 8848798 0 8820688 1945001 481869 8280378323 503561 16023531227 16023531227 0 3203196 71847151 7.958437 789 789 6463488 5614750 32063 3227 0.511065 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709841921013344 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 1 24 24 22 0 0 0 144760 8850683 0 8820688 1947994 516929 8878937279 540210 16842196128 16023531227 0 3203196 71847151 7.956650 783 783 6414336 5520756 36 1855 0.512821 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709841929087324 2 0 0 2 2 2 0 0 0 0 0 0 0 2 2 1 26 26 24 0 0 0 145565 9913839 0 9883698 2107005 517059 8885787310 541058 16848023940 16845237026 0 3470130 81777728 8.081860 772 772 6324224 5450488 598 1625 0.510169 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
1709841934233069 2 0 1 1 2 2 0 0 0 0 0 0 0 1 1 0 27 27 26 0 0 0 146101 10213701 0 10481155 2276987 517131 8890243530 541406 16851930847 16851930847 0 3603597 82108305 7.890232 741 741 6070272 5238037 4 1467 0.510177 2 16384 12943 2 16384 12943 1 8192 7268 0 0 0
