# timestamp workers_connected workers_init workers_idle workers_busy workers_able workers_joined workers_removed workers_released workers_idled_out workers_blocked workers_fast_aborted workers_lost tasks_waiting tasks_on_workers tasks_running tasks_with_results tasks_submitted tasks_dispatched tasks_done tasks_failed tasks_cancelled tasks_exhausted_attempts time_send time_receive time_send_good time_receive_good time_status_msgs time_internal time_polling time_application time_execute time_execute_good time_execute_exhaustion bytes_sent bytes_received bandwidth capacity_tasks capacity_cores capacity_memory capacity_disk capacity_instantaneous capacity_weighted manager_load total_cores total_memory total_disk committed_cores committed_memory committed_disk max_cores max_memory max_disk min_cores min_memory min_disk
1709771957613139 0 0 0 0 0 0 0 0 0 0 0 0 32 0 0 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0.000000 0 0 0 0 0 0 0 0 0 0 0 0
1709771969981015 2 0 1 1 2 2 0 0 0 0 0 0 31 1 0 0 32 0 0 0 0 0 4642 70 0 0 402391 2576 11955614 10007 0 0 0 133467 0 1.000000 10 10 5120 10240 10 10 0.445644 1 8192 4828 0 0 0 1 8192 4828 0 0 0
1709771977687494 3 0 0 3 3 3 0 0 0 0 0 0 29 3 3 1 32 3 0 0 0 0 54997 127 0 0 605634 2781 19307933 10139 6699490 0 0 400401 0 1.000000 10 10 5120 10240 10 10 0.495556 3 24576 13753 3 24576 13753 1 8192 4828 0 0 0
1709771983045326 3 0 1 2 3 3 0 0 0 0 0 0 29 2 2 0 34 5 3 0 0 0 68255 911445 0 1313627 913335 2892 23130994 10815 9726992 9726992 0 667335 566424 1.000000 10 10 81920 45140 7 10 0.502165 3 24576 13753 3 24576 13753 1 8192 4828 0 0 0
1709771988470516 3 0 0 3 3 3 0 0 0 0 0 0 29 3 3 0 35 6 3 0 0 0 85458 1314018 0 1313627 913368 2998 28538400 11123 9726992 9726992 0 800800 566424 0.931696 10 10 81920 45140 3 10 0.506912 3 24576 13753 3 24576 13753 1 8192 4828 0 0 0
1709771997790818 4 0 0 4 4 4 0 0 0 0 0 0 28 4 3 0 35 6 3 0 0 0 132014 1314079 0 1313627 1114507 3192 37609708 11367 9726992 9726992 0 934267 566424 0.989681 10 10 81920 45140 2 10 0.486592 4 32768 18175 3 24576 13753 1 8192 4828 0 0 0
1709772004971039 4 0 0 4 4 4 0 0 0 0 0 0 28 4 4 1 36 8 4 0 0 0 160229 1716360 0 1715759 1215436 3362 44157572 11995 46843132 12365187 0 1067734 681674 0.889041 10 10 81920 45140 2 10 0.501921 4 32768 18175 4 32768 18175 1 8192 4828 0 0 0
1709772010127218 4 0 0 4 4 4 0 0 0 0 0 0 28 4 4 0 37 9 5 0 0 0 179754 2219207 0 2218461 1316372 3505 48790517 12476 46843132 46843132 0 1201201 879717 0.827241 10 10 81920 44910 3 10 0.506154 4 32768 18175 4 32768 18175 1 8192 4828 0 0 0
1709772015286177 4 0 0 4 4 4 0 0 0 0 0 0 28 4 4 0 38 10 6 0 0 0 198266 2621737 0 2620846 1417001 3650 53426855 13119 51094689 51094689 0 1334668 1015220 0.794690 10 10 81920 44750 35 14 0.508219 4 32768 18175 4 32768 18175 1 8192 4828 0 0 0
1709772091633610 5 0 0 5 5 5 0 0 0 0 0 0 27 5 4 0 38 10 6 0 0 0 484836 2622248 0 2620846 1431953 9641 129460353 18056 51094689 51094689 0 1468135 1015220 0.762230 10 10 81920 44644 4 14 0.487179 5 40960 23911 4 32768 18175 1 8192 5736 0 0 0
