# timestamp workers_connected workers_init workers_idle workers_busy workers_able workers_joined workers_removed workers_released workers_idled_out workers_blocked workers_fast_aborted workers_lost tasks_waiting tasks_on_workers tasks_running tasks_with_results tasks_submitted tasks_dispatched tasks_done tasks_failed tasks_cancelled tasks_exhausted_attempts time_send time_receive time_send_good time_receive_good time_status_msgs time_internal time_polling time_application time_execute time_execute_good time_execute_exhaustion bytes_sent bytes_received bandwidth capacity_tasks capacity_cores capacity_memory capacity_disk capacity_instantaneous capacity_weighted manager_load total_cores total_memory total_disk committed_cores committed_memory committed_disk max_cores max_memory max_disk min_cores min_memory min_disk
1709664019446057 0 0 0 0 0 0 0 0 0 0 0 0 64 0 0 0 64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0.000000 0 0 0 0 0 0 0 0 0 0 0 0
1709664157214006 1 0 0 1 1 1 0 0 0 0 0 0 63 1 0 0 64 0 0 0 0 0 19862 780 0 0 138716 12222 137586240 19334 0 0 0 133467 0 1.000000 10 10 5120 10240 10 10 0.487179 1 8192 4808 0 0 0 1 8192 4808 0 0 0
1709664166331170 1 0 0 1 1 1 0 0 0 0 0 0 63 1 1 0 65 2 1 0 0 0 31250 275871 0 274954 207536 12432 146347633 20381 3211268 3211268 0 266934 160361 1.000000 10 10 5120 10240 10 10 0.504844 1 8192 4808 1 8192 4808 1 8192 4808 0 0 0
1709664281358267 1 0 0 1 1 1 0 0 0 0 0 0 63 1 1 0 65 2 1 0 0 0 130333 276607 0 274954 262761 20888 261203587 27394 3211268 3211268 0 266934 160361 1.000000 10 10 81920 48080 6 10 0.512820 1 8192 4808 1 8192 4808 1 8192 4808 0 0 0
1709664286392551 13 0 0 13 13 13 0 0 0 0 0 0 51 13 13 1 66 15 2 0 0 0 1988113 388682 0 386792 750266 21464 263751129 28468 7919663 6033911 0 2002003 341058 0.940139 10 10 81920 48080 6 10 0.435413 13 106496 64283 13 106496 64283 1 8192 5955 0 0 0
1709664292200068 17 0 0 17 17 17 0 0 0 0 0 0 47 17 17 1 80 33 16 0 0 0 2995833 1500118 0 1497023 1129930 22527 267067494 32886 43152786 39614606 0 4404403 2711495 1.509414 10 10 81920 49748 5 20 0.493420 17 139264 81231 17 139264 81231 1 8192 5955 0 0 0
1709664297581493 42 0 0 42 42 42 0 0 0 0 0 0 22 42 42 1 95 73 31 0 0 0 4262339 2371590 0 2367093 1641540 24000 269801951 37184 82269635 80899544 0 9743075 5391078 2.175642 10 10 81920 46866 7 26 0.377746 42 344064 216439 42 344064 216439 1 8192 5955 0 0 0
1709664302719434 42 0 2 40 42 42 0 0 0 0 0 0 0 40 40 1 100 100 60 0 0 0 5358603 3127753 0 3120679 1839756 25694 272877252 41985 133285128 130948678 0 13346676 9834074 2.604992 18 18 147456 93515 26 30 0.546849 42 344064 216439 40 327680 205031 1 8192 5955 0 0 0
1709664378474611 42 0 7 35 42 42 0 0 0 0 0 0 0 35 35 0 100 100 65 0 0 0 5358613 3264648 0 3256752 1935963 30405 348399183 48441 142044801 142044801 0 13346676 10669713 2.656050 22 22 180224 117309 29 34 0.512865 42 344064 216439 35 286720 176243 1 8192 5955 0 0 0
1709664383949519 45 0 10 35 45 45 0 0 0 0 0 0 0 35 35 0 100 100 65 0 0 0 5358620 3264780 0 3256752 1946149 34722 353859115 48550 142044801 142044801 0 13346676 10669713 2.656007 22 22 180224 117309 29 34 0.512821 45 368640 229984 35 286720 176243 1 8192 5955 0 0 0
1709664393762677 46 0 11 35 46 46 0 0 0 0 0 0 0 35 35 0 100 100 65 0 0 0 5358622 3264850 0 3256752 1956956 34950 363658365 51075 142044801 142044801 0 13346676 10669713 2.655985 22 22 180224 117309 29 34 0.512821 46 376832 236400 35 286720 176243 1 8192 6416 0 0 0
1709664488122304 46 0 11 35 46 46 0 0 0 0 0 0 0 35 35 0 100 100 65 0 0 0 5358641 3265742 0 3256752 1964959 39799 457999560 55231 142044801 142044801 0 13346676 10669713 2.655705 22 22 180224 117309 29 34 0.512821 46 376832 236400 35 286720 176243 1 8192 6416 0 0 0
1709664498749635 55 0 20 35 55 55 0 0 0 0 0 0 0 35 35 0 100 100 65 0 0 0 5358654 3266064 0 3256752 2243285 40720 468346652 55494 142044801 142044801 0 13346676 10669713 2.655601 22 22 180224 117309 29 34 0.512821 55 450560 279838 35 286720 176243 1 8192 6416 0 0 0
1709664533007123 56 0 21 35 56 56 0 0 0 0 0 0 0 35 35 0 100 100 65 0 0 0 5358665 3266378 0 3256752 2272658 44744 502566949 58635 142044801 142044801 0 13346676 10669713 2.655501 22 22 180224 117309 29 34 0.512821 56 458752 284008 35 286720 176243 1 8192 6416 0 0 0
1709664567052105 56 0 21 35 56 56 0 0 0 0 0 0 0 35 35 1 100 100 65 0 0 0 5358672 3266590 0 3256752 2273861 49373 536598851 59495 413993778 142044801 0 13346676 10669713 2.655434 22 22 180224 117309 29 34 0.512821 56 458752 284008 35 286720 176243 1 8192 6416 0 0 0
1709664603127624 56 0 22 34 56 57 1 0 1 0 0 0 0 34 34 0 100 100 66 0 0 0 5358674 5032095 0 5021883 2308727 49945 570875471 63246 413993778 413993778 0 13346676 20463842 3.103160 22 22 180224 117309 29 34 0.512980 56 458752 284086 34 278528 171777 1 8192 6416 0 0 0
1709664744305438 49 0 15 34 49 60 11 0 11 0 0 0 0 34 34 0 100 100 66 0 0 0 5358710 5033118 0 5021883 2350347 64755 711985887 72641 413993778 413993778 0 13346676 20463842 3.102844 59 59 483328 314875 152 57 0.512821 49 401408 246879 34 278528 171777 1 8192 5955 0 0 0
1709664749388674 51 0 17 34 51 62 11 0 11 0 0 0 0 34 34 0 100 100 66 0 0 0 5358712 5033202 0 5021883 2373773 65032 717044934 72801 413993778 413993778 0 13346676 20463842 3.102818 59 59 483328 314875 152 62 0.512821 51 417792 258354 34 278528 171777 1 8192 5955 0 0 0
1709664913289029 39 0 5 34 39 62 23 0 23 0 0 0 0 34 34 1 100 100 66 0 0 0 5358747 5034334 0 5021883 2381621 75841 880908290 83594 1025421099 413993778 0 13346676 20463842 3.102470 59 59 483328 314875 152 76 0.512821 39 319488 200431 34 278528 171777 1 8192 5955 0 0 0
1709664922006805 39 0 6 33 39 62 23 0 23 0 0 0 0 33 33 1 100 100 67 0 0 0 5358747 5906317 0 5893668 2387652 79670 888743292 84491 1653800722 1025421099 0 13346676 30297595 3.694823 138 138 1130496 740618 675 114 0.523542 39 319488 200431 33 270336 166073 1 8192 5955 0 0 0
1709665037073735 39 0 7 32 39 62 23 0 23 0 0 0 0 32 32 1 100 100 68 0 0 0 5358769 6725536 0 6712003 2396720 85494 1002951916 94199 2403985421 1653800722 0 13346676 40103997 4.218243 205 205 1679360 1094002 736 199 0.512821 39 319488 200431 32 262144 161598 1 8192 5955 0 0 0
1709665060055956 34 0 3 31 34 62 28 0 28 0 0 0 0 31 31 1 100 100 69 0 0 0 5358774 6956394 0 6942571 2417851 89654 1025690874 95430 3170408069 2403985421 0 13346676 49970204 4.903196 294 294 2408448 1569762 2289 354 0.514347 34 278528 171777 31 253952 157253 1 8192 5955 0 0 0
1709665206550603 34 0 4 30 34 62 28 0 28 0 0 0 0 30 30 1 100 100 70 0 0 0 5358795 7833680 0 7818725 2427295 98614 1171278494 106443 4080740936 3170408069 0 13346676 59850553 5.291374 358 358 2932736 1912970 841 573 0.512821 34 278528 171777 30 245760 152787 1 8192 5955 0 0 0
1709665212059862 34 0 6 28 34 62 28 0 28 0 0 0 0 28 28 0 100 100 72 0 0 0 5358795 8719463 0 9589964 2439226 98672 1175009822 106814 4994993493 4994993493 0 13346676 79549071 6.292844 358 358 2932736 1912970 841 600 0.528981 34 278528 171777 29 237568 147016 1 8192 5955 0 0 0
1709665324268239 32 0 4 28 32 62 30 0 30 0 0 0 0 28 28 1 100 100 72 0 0 0 5358808 9605934 0 9589964 2442235 107312 1287189858 116465 6022543132 4994993493 0 13346676 79549071 5.920068 482 482 3948544 2605338 993 674 0.512821 32 262144 161598 28 229376 141312 1 8192 5955 0 0 0
1709665360753069 32 0 5 27 32 63 31 0 31 0 0 0 0 27 27 0 100 100 73 0 0 0 5358818 10640370 0 10624073 2460984 111877 1322621457 117723 6022543132 6022543132 0 13346676 89431628 6.126375 536 536 4390912 2899553 961 719 0.512938 32 262144 162957 27 221184 136837 1 8192 5955 0 0 0
1709665366287253 31 0 4 27 31 63 32 0 32 0 0 0 0 27 27 1 100 100 73 0 0 0 5358822 10640426 0 10624073 2461660 112015 1328148436 117950 7094966168 6022543132 0 13346676 89431628 6.126352 536 536 4390912 2899553 961 732 0.512836 31 253952 158491 27 221184 136837 1 8192 5955 0 0 0
1709665371470132 32 0 6 26 32 64 32 0 32 0 0 0 0 26 26 0 100 100 74 0 0 0 5358822 10689518 0 10673021 2479811 112237 1333269531 118131 7094966168 7094966168 0 13346676 99310284 6.694652 536 536 4390912 2899553 961 755 0.514899 32 262144 162966 26 212992 131718 1 8192 5955 0 0 0
1709665432835369 32 0 6 26 32 64 32 0 32 0 0 0 0 26 26 1 100 100 74 0 0 0 5358830 10689839 0 10673021 2481125 118254 1394617448 121544 8234180445 7094966168 0 13346676 99310284 6.694515 632 632 5177344 3427298 14511 2097 0.512821 32 262144 162966 26 212992 131718 1 8192 5955 0 0 0
1709665521227325 30 0 5 25 30 64 34 0 34 0 0 0 0 25 25 1 100 100 75 0 0 0 5358845 12018404 0 12000994 2490209 127468 1481646529 128813 9466744641 8234180445 0 13346676 109202381 6.725569 658 658 5390336 3568173 836 3068 0.512821 30 245760 151491 25 204800 127252 1 8192 5955 0 0 0
1709665568659706 30 0 6 24 30 64 34 0 34 0 0 0 0 24 24 1 100 100 76 0 0 0 5358851 12213544 0 12195844 2505195 127985 1528849320 134843 10743686638 9466744641 0 13346676 119053630 7.185519 658 658 5390336 3568173 836 2851 0.512998 30 245760 151491 24 196608 123015 1 8192 5955 0 0 0
1709665597113153 30 0 8 22 30 64 34 0 34 0 0 0 0 22 22 1 100 100 78 0 0 0 5358853 12897746 0 12879743 2547805 132495 1556577938 135685 13329798673 12017629284 0 13346676 138762195 7.945747 837 837 6856704 4553195 4795 3004 0.515537 30 245760 151491 22 180224 113463 1 8192 5955 0 0 0
1709665727159830 26 0 5 21 26 64 38 0 38 0 0 0 0 21 21 1 100 100 79 0 0 0 5358874 13131499 0 13112674 2571751 143189 1686298857 143831 14895569390 13329798673 0 13346676 148625590 8.354012 923 923 7561216 5022590 3948 3256 0.512821 26 212992 131718 21 172032 109118 1 8192 5955 0 0 0
1709665844726823 24 0 4 20 24 64 40 0 40 0 0 0 0 20 20 1 100 100 80 0 0 0 5358893 13904417 0 13884723 2643304 160239 1803050982 151245 16443256203 14895569390 0 13346676 158500972 8.507712 966 966 7913472 5267835 1403 3137 0.512821 24 196608 123015 20 163840 104310 1 8192 5955 0 0 0
1709665874522054 22 0 3 19 22 64 42 0 42 0 0 0 0 19 19 1 100 100 81 0 0 0 5358901 14098126 0 14078125 2659798 160764 1832616260 156664 18028377535 16443256203 0 13346676 168307604 8.903674 966 966 7913472 5267835 1403 2969 0.512851 22 180224 113463 19 155648 100073 1 8192 5955 0 0 0
1709666056517832 20 0 2 18 20 64 44 0 44 0 0 0 0 18 18 1 100 100 82 0 0 0 5358924 15239731 0 15218555 2691321 174294 2013414854 167727 19799890108 18028377535 0 13346676 178202293 8.868314 1066 1066 8732672 5769867 1164 2949 0.512821 20 163840 104310 18 147456 94758 1 8192 5955 0 0 0
1709666177558365 20 0 3 17 20 65 45 0 45 0 0 0 0 17 17 0 100 100 83 0 0 0 5358940 15554254 0 15532408 2860122 181224 2133983502 176309 19799890108 19799890108 0 13346676 188103867 9.186459 1137 1137 9314304 6143583 2873 2786 0.512821 20 163840 104881 17 139264 89443 1 8192 5955 0 0 0
1709666267127765 19 0 2 17 19 65 46 0 46 0 0 0 0 17 17 1 100 100 83 0 0 0 5358955 15554737 0 15532408 2861966 190098 2223531045 180859 21770767938 19799890108 0 13346676 188103867 9.186241 1137 1137 9314304 6143583 2873 2800 0.512821 19 155648 99566 17 139264 89443 1 8192 5955 0 0 0
1709666295656807 19 0 3 16 19 65 46 0 46 0 0 0 0 16 16 1 100 100 84 0 0 0 5358958 15838732 0 15816202 2868046 190393 2251766297 184162 23767506098 21770767938 0 13346676 198105310 9.513128 1137 1137 9314304 6143583 2873 2808 0.514064 19 155648 99566 16 131072 83739 1 8192 5955 0 0 0
1709666323492872 19 0 4 15 19 65 46 0 46 0 0 0 0 15 15 1 100 100 85 0 0 0 5358961 16729674 0 16706918 2874302 194564 2278691129 184936 25794040171 23767506098 0 13346676 208135735 9.562478 1286 1286 10534912 6945162 2158 3087 0.514124 19 155648 99566 15 122880 78035 1 8192 5955 0 0 0
1709666358986972 20 0 6 14 20 66 46 0 46 0 0 0 0 14 14 0 100 100 86 0 0 0 5358971 16925143 0 16902121 2919898 195100 2313955055 188208 25794040171 25794040171 0 13346676 218025930 9.901857 1286 1286 10534912 6945162 2158 2997 0.512833 20 163840 103803 14 114688 73798 1 8192 5955 0 0 0
1709666417495188 19 0 5 14 19 66 47 0 47 0 0 0 0 14 14 1 100 100 86 0 0 0 5358977 16925344 0 16902121 2920485 198544 2372429946 189495 27921375034 25794040171 0 13346676 218025930 9.901765 1382 1382 11321344 7422243 7522 3439 0.512821 19 155648 98488 14 114688 73798 1 8192 5955 0 0 0
1709666422953310 19 0 5 14 19 66 47 0 47 0 0 0 0 14 14 0 101 101 87 0 0 0 5359849 17302212 0 17278824 2948376 202356 2377501850 193801 27921375034 27921375034 0 13480143 224021154 9.994629 1340 1340 10977280 7186038 926 3693 0.511601 19 155648 98488 14 114688 72720 1 8192 5955 0 0 0
1709666448487125 19 0 5 14 19 66 47 0 47 0 0 0 0 14 14 1 101 101 87 0 0 0 5359855 17302307 0 17278824 2948506 202582 2403028530 194519 30076253355 27921375034 0 13480143 224021154 9.994584 1340 1340 10977280 7186038 926 3555 0.512727 19 155648 98488 14 114688 72720 1 8192 5955 0 0 0
1709666726689159 14 0 1 13 14 66 52 0 52 0 0 0 0 13 13 1 101 101 88 0 0 0 5359902 18162299 0 18137333 2960200 223058 2680317112 215136 32506630146 30076253355 0 13480143 234037088 10.035235 1389 1389 11378688 7411818 2412 3100 0.512821 14 114688 72720 13 106496 68254 1 8192 5955 0 0 0
1709666736509793 14 0 2 12 14 66 52 0 52 0 0 0 0 12 12 1 101 101 89 0 0 0 5359902 19053514 0 19028408 2966209 223161 2689225572 215853 34948412054 32506630146 0 13480143 244093802 10.061749 1389 1389 11378688 7411818 2412 3034 0.522496 14 114688 72720 12 98304 62550 1 8192 5955 0 0 0
1709666869923759 13 0 2 11 13 66 53 0 53 0 0 0 0 11 11 1 101 101 90 0 0 0 5359926 19286145 0 19260480 2987834 232025 2822380795 225223 37516777460 34948412054 0 13480143 254130992 10.355154 1534 1534 12566528 8136712 7333 3419 0.512821 13 106496 68254 11 90112 58339 1 8192 5955 0 0 0
1709666926130344 13 0 3 10 13 66 53 0 53 0 0 0 0 10 10 1 101 101 91 0 0 0 5359929 20442424 0 20416489 2994138 236451 2877416147 229311 40144985410 37516777460 0 13480143 264204048 10.263416 1570 1570 12861440 8329812 2157 3719 0.512907 13 106496 68254 10 81920 52568 1 8192 5955 0 0 0
1709667135959813 11 0 2 9 11 66 55 0 55 0 0 0 0 9 9 1 101 101 92 0 0 0 5359966 20714369 0 20687643 3003093 250490 3086937201 242570 42984709413 40144985410 0 13480143 274222821 10.522797 1663 1663 13623296 8825508 8582 4284 0.512821 11 90112 58339 9 73728 46797 1 8192 5955 0 0 0
1709667211448831 10 0 2 8 10 66 56 0 56 0 0 0 0 8 8 1 101 101 93 0 0 0 5359980 20989998 0 20962946 3010022 257976 3162129794 247287 45906815579 42984709413 0 13480143 284305652 10.777643 1763 1763 14442496 9353795 9148 5139 0.512823 10 81920 52568 8 65536 41093 1 8192 5955 0 0 0
1709667299061675 9 0 2 7 9 66 57 0 57 0 0 0 0 7 7 1 101 101 94 0 0 0 5359987 21046703 0 21019325 3018412 262836 3249645170 254427 48921200559 45906815579 0 13480143 294321837 11.116230 1881 1881 15409152 9929799 35497 7030 0.512821 9 73728 46797 7 57344 36626 1 8192 5955 0 0 0
1709667313609790 9 0 3 6 9 66 57 0 57 0 0 0 0 6 6 1 101 101 95 0 0 0 5359990 21428080 0 21400585 3046358 262980 3263782731 255383 51950477223 48921200559 0 13480143 304407977 11.317043 1881 1881 15409152 9929799 35497 9807 0.516289 9 73728 46797 6 49152 31311 1 8192 5955 0 0 0
1709667359067225 9 0 4 5 9 66 57 0 57 0 0 0 0 5 5 1 101 101 96 0 0 0 5359995 21753101 0 21725398 3074295 266575 3308902320 258423 55011904055 51950477223 0 13480143 314364790 11.531597 2017 2017 16523264 10610203 5045 8966 0.513067 9 73728 46797 5 40960 25996 1 8192 5955 0 0 0
1709667374404316 9 0 5 4 9 66 57 0 57 0 0 0 0 4 4 1 101 101 97 0 0 0 5359996 22643934 0 22616117 3080300 266703 3323327930 258820 58089323639 55011904055 0 13480143 324456774 11.508448 2017 2017 16523264 10610203 5045 8584 0.518099 9 73728 46797 4 32768 20225 1 8192 5955 0 0 0
