# timestamp workers_connected workers_init workers_idle workers_busy workers_able workers_joined workers_removed workers_released workers_idled_out workers_blocked workers_fast_aborted workers_lost tasks_waiting tasks_on_workers tasks_running tasks_with_results tasks_submitted tasks_dispatched tasks_done tasks_failed tasks_cancelled tasks_exhausted_attempts time_send time_receive time_send_good time_receive_good time_status_msgs time_internal time_polling time_application time_execute time_execute_good time_execute_exhaustion bytes_sent bytes_received bandwidth capacity_tasks capacity_cores capacity_memory capacity_disk capacity_instantaneous capacity_weighted manager_load total_cores total_memory total_disk committed_cores committed_memory committed_disk max_cores max_memory max_disk min_cores min_memory min_disk
1709836575979165 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 0 20 20 16 0 0 0 184735 14653354 0 14643045 1259812 180419 3524183554 200836 6691050361 6691050361 0 2669334 41770961 2.856269 595 595 4874240 3346915 33 568 0.512284 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709836611893348 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 20 20 16 0 0 0 184737 14653436 0 14643045 1259888 182579 3560011692 203427 9988504060 6691050361 0 2669334 41770961 2.856252 336 336 2752512 1877841 134 527 0.512806 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709836616917337 4 0 1 3 4 4 0 0 0 0 0 0 0 3 3 0 21 21 18 0 0 0 185052 15424896 0 15716439 1433848 182625 3563868654 203664 9991761518 9991761518 0 2802801 52043779 3.350797 336 336 2752512 1877841 134 490 0.511316 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709836621923240 4 0 0 4 4 4 0 0 0 0 0 0 0 4 3 0 22 22 18 0 0 0 185393 15726986 0 15716439 1433858 182680 3568873825 203887 9991761518 9991761518 0 2936268 52043779 3.295111 467 467 3825664 2656324 2302 668 0.510736 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709836641299351 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 22 22 18 0 0 0 185396 15727036 0 15716439 1433921 184756 3588167147 204291 10015451971 9991761518 0 2936268 52043779 3.295100 447 447 3661824 2581997 4 604 0.512553 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709836646616273 4 0 0 4 4 4 0 0 0 0 0 0 0 4 3 0 23 23 19 0 0 0 185738 16028013 0 16017351 1523889 184833 3593172333 204711 10015451971 10015451971 0 3069735 52201980 3.251019 447 447 3661824 2581997 4 546 0.511339 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709836657514304 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 23 23 19 0 0 0 185739 16028043 0 16017351 1523961 184921 3603988870 205926 10030665328 10015451971 0 3069735 52201980 3.251013 429 429 3514368 2511886 24 520 0.512289 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709836662813349 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 0 24 24 20 0 0 0 186226 16331232 0 16320464 1615984 184991 3608971796 206250 10030665328 10030665328 0 3203202 52317230 3.205603 429 429 3514368 2511886 24 473 0.511211 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709837353005134 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 24 24 20 0 0 0 186326 16333088 0 16320464 1618746 220693 4299003946 244994 10725183013 10030665328 0 3203202 52317230 3.205223 412 412 3375104 2441615 16 268 0.512821 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709837360532164 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 0 26 26 22 0 0 0 187305 17259160 0 17246351 1788842 222758 4305507946 247728 10726650060 10726650060 0 3470136 62220596 3.590846 405 405 3317760 2449827 3 245 0.510573 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
