# timestamp workers_connected workers_init workers_idle workers_busy workers_able workers_joined workers_removed workers_released workers_idled_out workers_blocked workers_fast_aborted workers_lost tasks_waiting tasks_on_workers tasks_running tasks_with_results tasks_submitted tasks_dispatched tasks_done tasks_failed tasks_cancelled tasks_exhausted_attempts time_send time_receive time_send_good time_receive_good time_status_msgs time_internal time_polling time_application time_execute time_execute_good time_execute_exhaustion bytes_sent bytes_received bandwidth capacity_tasks capacity_cores capacity_memory capacity_disk capacity_instantaneous capacity_weighted manager_load total_cores total_memory total_disk committed_cores committed_memory committed_disk max_cores max_memory max_disk min_cores min_memory min_disk
1709831130360173 0 0 0 0 0 0 0 0 0 0 0 0 16 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0.000000 0 0 0 0 0 0 0 0 0 0 0 0
1709831137029776 1 0 0 1 1 1 0 0 0 0 0 0 15 1 1 1 16 1 0 0 0 0 7580 46 0 0 201623 1971 6356117 6627 1762460 0 0 133467 0 1.000000 10 10 5120 10240 10 10 0.437468 1 8192 4586 1 8192 4586 1 8192 4586 0 0 0
1709831142284492 1 0 1 0 1 1 0 0 0 0 0 0 15 0 0 0 18 3 3 0 0 0 13137 808689 0 1212690 503922 2153 10189897 7234 4792214 4792214 0 400401 482756 1.000000 10 10 81920 45860 2 10 0.476599 1 8192 4586 1 8192 4586 1 8192 4586 0 0 0
1709831149979760 1 0 0 1 1 1 0 0 0 0 0 0 15 1 1 0 20 5 4 0 0 0 21979 1617663 0 1617264 605395 2331 17369242 7866 6007456 6007456 0 667335 606701 0.741025 10 10 81920 45860 2 10 0.500216 1 8192 4586 1 8192 4586 1 8192 4586 0 0 0
1709831269016780 2 0 1 1 2 2 0 0 0 0 0 0 15 1 1 0 20 5 4 0 0 0 126497 1618100 0 1617264 742842 10126 136149942 13635 6007456 6007456 0 667335 606701 0.696445 10 10 81920 45860 2 10 0.512820 2 16384 9425 1 8192 4586 1 8192 4839 0 0 0
1709831274530259 3 0 0 3 3 3 0 0 0 0 0 0 13 3 3 0 20 7 4 0 0 0 241186 1618137 0 1617264 891601 10296 141399538 13763 6007456 6007456 0 934269 606701 0.790386 10 10 81920 45860 2 10 0.491147 3 24576 15813 3 24576 15813 1 8192 6388 0 0 0
1709831280758607 4 0 0 4 4 4 0 0 0 0 0 0 12 4 3 0 21 8 5 0 0 0 288081 1913122 0 1912126 1010202 10515 147143570 14941 9978489 9978489 0 1201203 742204 0.841984 10 10 81920 45860 2 10 0.484118 4 32768 21069 3 24576 15813 1 8192 6388 0 0 0
1709831286183443 6 0 0 6 6 6 0 0 0 0 0 0 10 6 6 1 26 16 10 0 0 0 468959 2618840 0 2617467 1358941 10937 151331305 16504 22227636 21097328 0 2135470 1653588 1.170260 10 10 81920 52258 9 11 0.499102 6 49152 30838 6 49152 30838 1 8192 6388 0 0 0
1709831295319425 6 0 0 6 6 6 0 0 0 0 0 0 10 6 6 0 29 19 13 0 0 0 525817 2884349 0 2882761 1425509 11157 160099223 17423 26881212 26881212 0 2535871 2241947 1.336147 10 10 81920 52394 9 11 0.507677 6 49152 30838 6 49152 30838 1 8192 6388 0 0 0
1709831300881242 7 0 0 7 7 7 0 0 0 0 0 0 9 7 7 0 29 20 13 0 0 0 647277 2884378 0 2882761 1465368 11299 165499310 17527 26881212 26881212 0 2669336 2241947 1.326224 10 10 81920 52407 14 12 0.499688 7 57344 35104 7 57344 35104 1 8192 6388 0 0 0
1709831305998556 8 0 0 8 8 8 0 0 0 0 0 0 8 8 8 0 29 21 13 0 0 0 778971 2884414 0 2882761 1509761 11436 170440094 17653 26881212 26881212 0 2802803 2241947 1.313280 10 10 81920 52407 14 13 0.492196 8 65536 40185 8 65536 40185 1 8192 6388 0 0 0
1709831312394368 12 0 0 12 12 12 0 0 0 0 0 0 4 12 11 0 29 24 13 0 0 0 1229959 2884510 0 2882761 2082353 14239 175735564 17898 26881212 26881212 0 3336671 2241947 1.293043 10 10 81920 52407 14 14 0.481186 12 98304 62004 11 90112 54584 1 8192 7420 0 0 0
1709831317665206 16 0 0 16 16 16 0 0 0 0 0 0 0 16 16 1 34 34 18 0 0 0 1813748 3720969 0 3718819 2453225 14767 179264653 19345 36072756 35192667 0 4537872 3101754 1.316366 10 10 81920 51968 10 14 0.494085 16 131072 92335 16 131072 92335 1 8192 14867 0 0 0
1709831323093106 17 0 1 16 17 17 0 0 0 0 0 0 0 16 16 1 41 41 25 0 0 0 1817405 4483605 0 4480870 2693744 15223 183681687 22953 45769859 44260801 0 5472139 4250218 1.471504 10 10 81920 51946 6 14 0.508726 17 139264 96665 16 131072 92335 1 8192 14867 0 0 0
1709831331082819 17 0 1 16 17 17 0 0 0 0 0 0 0 16 16 1 45 45 29 0 0 0 1819133 4816754 0 4813756 2778992 15432 191254301 23933 65371223 58228405 0 6006007 4833606 1.557811 10 10 81920 51874 7 16 0.508715 17 139264 96665 16 131072 92335 1 8192 14867 0 0 0
1709831336237383 17 0 1 16 17 17 0 0 0 0 0 0 0 16 16 0 46 46 30 0 0 0 1819587 4882965 0 4879894 2797033 15529 196341433 24277 65371223 65371223 0 6139474 4944181 1.577041 10 10 81920 51874 8 16 0.509794 17 139264 96665 16 131072 92335 1 8192 14867 0 0 0
1709831341613420 18 0 2 16 18 18 0 0 0 0 0 0 0 16 16 1 46 46 30 0 0 0 1819590 4882993 0 4879894 2836450 15637 201660819 24384 75736932 65371223 0 6139474 4944181 1.577033 10 10 81920 51814 45 18 0.512343 18 147456 101015 16 131072 92335 1 8192 14867 0 0 0
1709831346758158 18 0 2 16 18 18 0 0 0 0 0 0 0 16 16 0 47 47 31 0 0 0 1820000 4949672 0 4946483 2853627 15715 206737435 24999 75736932 75736932 0 6272941 5115382 1.604325 10 10 81920 51814 45 22 0.511391 18 147456 101015 16 131072 92335 1 8192 14867 0 0 0
1709831371154585 18 0 2 16 18 18 0 0 0 0 0 0 0 16 16 0 47 47 31 0 0 0 1820004 4949761 0 4946483 2899176 18676 231084471 25555 75736932 75736932 0 6272941 5115382 1.604303 10 10 81920 51759 63 27 0.512711 18 147456 101015 16 131072 92335 1 8192 14867 0 0 0
1709831462902705 19 0 4 15 19 19 1 0 0 0 0 0 1 15 15 0 47 47 31 0 0 0 1820028 4950315 0 4946483 2901259 21805 322817275 34550 75736932 75736932 0 6272941 5115382 1.604166 10 10 81920 51759 63 31 0.512821 19 155648 106372 16 131072 92335 1 8192 14867 0 0 0
1709831506389113 19 0 3 16 19 20 1 0 0 0 0 0 0 16 16 0 47 48 31 0 0 0 1842396 4950553 0 4946483 2917686 24124 366261422 35421 75736932 75736932 0 6406408 5115382 1.617565 10 10 81920 51759 63 35 0.512771 19 155648 104968 16 131072 90272 1 8192 14867 0 0 0
1709831601137139 20 0 4 16 20 21 1 0 0 0 0 0 0 16 16 0 47 48 31 0 0 0 1842416 4951027 0 4946483 2958051 27925 460960454 39410 75736932 75736932 0 6406408 5115382 1.617447 10 10 81920 51759 63 39 0.512821 20 163840 109166 16 131072 90272 1 8192 14867 0 0 0
1709831611086055 21 0 5 16 21 22 1 0 0 0 0 0 0 16 16 0 47 48 31 0 0 0 1842418 4951093 0 4946483 3113343 29986 470751577 39600 75736932 75736932 0 6406408 5115382 1.617431 10 10 81920 51759 63 43 0.512821 21 172032 116586 16 131072 90272 1 8192 14867 0 0 0
1709831619152900 21 0 5 16 21 22 1 0 0 0 0 0 0 16 16 0 48 49 32 0 0 0 1842935 8645857 0 8641124 3135070 30079 475100586 40218 370923259 370923259 0 6539875 14909511 1.950246 10 10 81920 51759 63 45 0.511924 21 172032 116586 16 131072 90272 1 8192 14867 0 0 0
1709831680181134 19 0 3 16 19 22 3 0 2 0 0 0 0 16 16 1 48 49 32 0 0 0 1842953 8646169 0 8641124 3136551 33919 536019905 42571 906033653 370923259 0 6539875 14909511 1.950185 24 24 196608 131488 77 49 0.512820 19 155648 107906 16 131072 90272 1 8192 14867 0 0 0
1709831685313939 19 0 4 15 19 22 3 0 2 0 0 0 0 15 15 0 49 50 34 0 0 0 1843383 10473634 0 10973825 3338240 33984 538717839 43075 908327443 908327443 0 6673342 24988495 2.451493 24 24 196608 131488 77 53 0.511162 19 155648 107906 16 131072 90272 1 8192 14867 0 0 0
1709831694572051 19 0 3 16 19 22 3 0 2 0 0 0 0 16 16 0 51 52 35 0 0 0 1844362 11487683 0 11482227 3439165 34199 547363311 44903 911161896 911161896 0 6940276 25355234 2.310178 48 48 393216 260456 3 67 0.510434 19 155648 107906 16 131072 90272 1 8192 14867 0 0 0
1709832096480779 16 0 0 16 16 22 6 0 5 0 0 0 0 16 16 1 51 52 35 0 0 0 1844456 11489766 0 11482227 3445638 57839 949194478 67021 1717333327 911161896 0 6940276 25355234 2.309801 46 46 376832 248499 3 49 0.512821 16 131072 90272 16 131072 90272 1 8192 14867 0 0 0
