# timestamp workers_connected workers_init workers_idle workers_busy workers_able workers_joined workers_removed workers_released workers_idled_out workers_blocked workers_fast_aborted workers_lost tasks_waiting tasks_on_workers tasks_running tasks_with_results tasks_submitted tasks_dispatched tasks_done tasks_failed tasks_cancelled tasks_exhausted_attempts time_send time_receive time_send_good time_receive_good time_status_msgs time_internal time_polling time_application time_execute time_execute_good time_execute_exhaustion bytes_sent bytes_received bandwidth capacity_tasks capacity_cores capacity_memory capacity_disk capacity_instantaneous capacity_weighted manager_load total_cores total_memory total_disk committed_cores committed_memory committed_disk max_cores max_memory max_disk min_cores min_memory min_disk
1709754410510331 0 0 0 0 0 0 0 0 0 0 0 0 32 0 0 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0.000000 0 0 0 0 0 0 0 0 0 0 0 0
1709754455045872 0 0 0 0 0 0 0 0 0 0 0 0 32 0 0 0 32 0 0 0 0 0 5483 267 0 0 21432 2907 44502817 10122 0 0 0 0 0 1.000000 10 10 5120 10240 10 10 0.508244 0 0 0 0 0 0 0 0 0 0 0 0
1709754463585725 1 0 0 1 1 1 0 0 0 0 0 0 31 1 1 0 33 2 1 0 0 0 20369 5069 0 4670 26300 3158 53017257 10568 3383045 3383045 0 266934 164194 1.000000 10 10 5120 10240 10 10 0.504510 1 8192 5409 1 8192 5409 1 8192 5409 0 0 0
1709754576537222 2 0 0 2 2 2 0 0 0 0 0 0 30 2 1 0 33 2 1 0 0 0 131600 5634 0 4670 48272 9917 165810449 16595 3383045 3383045 0 400401 164194 1.000000 33 33 270336 178497 33 15 0.487179 2 16384 10830 1 8192 5409 1 8192 5421 0 0 0
1709754581964906 9 0 0 9 9 9 0 0 0 0 0 0 23 9 8 0 36 12 4 0 0 0 630031 122915 0 121559 235078 10836 170444104 18018 10290420 10290420 0 1735069 558688 1.000000 27 27 221184 146286 22 19 0.480638 9 73728 47124 8 65536 41461 1 8192 5663 0 0 0
1709754586986012 25 0 1 24 25 25 0 0 0 0 0 0 7 24 23 0 50 43 19 0 0 0 2312393 1004424 0 1040821 1257009 12271 171833780 23473 42574163 42574163 0 5739067 3008018 2.515023 15 15 122880 74052 10 25 0.486777 25 204800 119686 25 204800 119686 1 8192 5663 0 0 0
1709754592022654 25 0 0 25 25 26 1 0 0 0 0 1 7 25 25 1 65 59 33 0 0 0 2909237 2092525 0 2088308 1657747 15729 174794120 28101 77281652 75115115 0 7874537 5528949 2.555611 12 12 98304 57065 5 24 0.503853 25 204800 120904 25 204800 120904 1 8192 6639 0 0 0
1709754597228912 27 0 0 27 27 28 1 0 0 0 0 1 5 27 27 1 76 72 44 0 0 0 3555579 2957398 0 2951979 1954858 16523 178187641 31598 98681831 96870691 0 9609606 7268034 2.471339 11 11 90112 51118 9 25 0.500442 27 221184 150710 27 221184 150710 1 8192 14903 0 0 0
1709754602277851 27 0 2 25 27 28 1 0 0 0 0 1 6 25 25 0 81 76 50 0 0 0 3742818 3695960 0 3820837 2138970 16900 182013958 34594 134820551 134820551 0 10143474 8376464 2.374313 11 11 90112 51203 13 24 0.529179 27 221184 150710 26 212992 135807 1 8192 14903 0 0 0
1709754607407823 27 0 1 26 27 28 1 0 0 0 0 1 5 26 26 0 84 80 53 0 0 0 3930244 4008946 0 4297373 2257164 17198 186359882 35697 144722824 144722824 0 10677342 8801264 2.339816 12 12 98304 60402 7 26 0.505237 27 221184 150710 27 221184 150710 1 8192 14903 0 0 0
1709754614264451 27 0 0 27 27 28 1 0 0 0 0 1 5 27 27 1 86 82 54 0 0 0 4090817 4393267 0 4386445 2279097 17393 192869611 36469 153087962 146610072 0 10944274 8952926 2.236594 11 11 90112 55374 10 24 0.507890 27 221184 150710 27 221184 150710 1 8192 14903 0 0 0
1709754619814570 27 0 0 27 27 28 1 0 0 0 0 1 5 27 27 1 87 83 55 0 0 0 4207210 4688465 0 4681506 2353610 17520 197933087 36940 157957312 153087962 0 11077741 9081545 2.161207 11 11 90112 55287 6 24 0.509065 27 221184 150710 27 221184 150710 1 8192 14903 0 0 0
1709754625015281 27 0 1 26 27 28 1 0 0 0 0 1 5 26 26 0 88 84 57 0 0 0 4312693 4983419 0 5272189 2503132 17642 202361236 37408 162183080 162183080 0 11211208 9323057 2.106580 11 11 90112 55560 10 24 0.509638 27 221184 150710 27 221184 150710 1 8192 14903 0 0 0
1709754630448139 27 0 0 27 27 28 1 0 0 0 0 1 5 27 27 0 89 85 57 0 0 0 4445041 5279531 0 5272189 2503169 18252 207660495 37816 162183080 162183080 0 11344675 9323057 2.026854 11 11 90112 56013 8 24 0.510201 27 221184 150710 27 221184 150710 1 8192 14903 0 0 0
1709754919632327 27 0 0 27 27 28 1 0 0 0 0 1 5 27 27 1 89 85 57 0 0 0 10946392 5281740 0 5272189 2505807 35613 490294807 53424 494775712 162183080 0 11344675 9323057 1.214575 10 10 81920 51170 7 24 0.512821 27 221184 150710 27 221184 150710 1 8192 14903 0 0 0
1709754924897654 27 0 0 27 27 28 1 0 0 0 0 1 5 27 27 0 90 86 58 0 0 0 11072094 5389620 0 5379937 2515914 35724 495325712 53947 494775712 494775712 0 11478142 19117186 1.772475 10 10 81920 51170 7 24 0.511601 27 221184 150710 27 221184 150710 1 8192 14903 0 0 0
1709754994963062 27 0 1 26 27 28 2 0 0 0 0 2 6 26 26 0 90 86 58 0 0 0 12972192 5390206 0 5379937 2517074 39401 563481545 57440 494775712 494775712 0 11478142 19117186 1.589007 33 33 270336 169068 2066 224 0.512820 27 221184 150710 27 221184 150710 1 8192 14903 0 0 0
1709755095966703 26 0 1 25 26 28 3 0 0 0 0 3 7 25 25 0 90 86 58 0 0 0 15231563 5391050 0 5379937 2518551 45552 662211810 62761 494775712 494775712 0 11478142 19117186 1.414854 33 33 270336 169068 2066 489 0.512821 26 212992 145283 26 212992 145283 1 8192 14903 0 0 0
1709755196833497 24 0 0 24 24 28 4 0 0 0 0 4 8 24 24 1 90 86 58 0 0 0 17432972 5391898 0 5379937 2520223 52889 760839687 68705 1089198549 494775712 0 11478142 19117186 1.278341 33 33 270336 169068 2066 715 0.512821 24 196608 134435 24 196608 134435 1 8192 14903 0 0 0
1709755203494507 24 0 0 24 24 28 4 0 0 0 0 4 8 24 24 0 91 87 59 0 0 0 17544519 6838088 0 6825739 2542000 52999 765942068 69270 1089198549 1089198549 0 11611609 28968435 1.587203 33 33 270336 169068 2066 848 0.511601 24 196608 134435 24 196608 134435 1 8192 14903 0 0 0
1709755356042074 24 0 0 24 24 28 4 0 0 0 0 4 8 24 24 1 91 87 59 0 0 0 20613166 6839306 0 6825739 2543200 60346 915378072 79467 1842827955 1089198549 0 11611609 28968435 1.409714 69 69 565248 368487 377 782 0.512821 24 196608 134435 24 196608 134435 1 8192 14903 0 0 0
1709755365338863 24 0 0 24 24 28 4 0 0 0 0 4 8 24 24 0 93 89 61 0 0 0 20749234 10776824 0 10763019 2587239 60554 920578360 80571 2612794732 2612794732 0 11878543 48690930 1.832248 98 98 802816 542316 239 718 0.510608 24 196608 134435 24 196608 134435 1 8192 14903 0 0 0
1709755386138644 24 0 0 24 24 28 4 0 0 0 0 4 8 24 24 1 93 89 61 0 0 0 21114186 10776999 0 10763019 2587300 64299 941002546 81228 3413533856 2612794732 0 11878543 48690930 1.811270 132 132 1081344 727264 697 716 0.512536 24 196608 134435 24 196608 134435 1 8192 14903 0 0 0
1709755484058110 24 0 0 24 24 28 4 0 0 0 0 4 8 24 24 1 94 90 62 0 0 0 23111321 11609682 0 11594804 2594718 70481 1036072262 86852 4314795426 3413533856 0 12012010 58566312 1.938560 142 142 1163264 785379 188 690 0.512821 24 196608 134435 24 196608 134435 1 8192 14903 0 0 0
1709755491946147 24 0 0 24 24 28 4 0 0 0 0 4 8 24 24 0 96 92 64 0 0 0 23293837 11698004 0 11682873 2607521 70696 1043681748 87816 4317425011 4317425011 0 12278944 68614670 2.204690 180 180 1474560 996488 9380 1079 0.510871 24 196608 134435 24 196608 134435 1 8192 14903 0 0 0
1709755522700333 24 0 0 24 24 28 4 0 0 0 0 4 8 24 24 1 96 92 64 0 0 0 23771029 11698221 0 11682873 2607596 74286 1073932090 88625 5253024309 4317425011 0 12278944 68614670 2.175015 182 182 1490944 1008611 46 979 0.512731 24 196608 134435 24 196608 134435 1 8192 14903 0 0 0
1709755529277260 24 0 0 24 24 28 4 0 0 0 0 4 8 24 24 0 98 94 66 0 0 0 23918259 12017927 0 12002328 2651204 74487 1080019319 89240 5254755980 5254755980 0 12545876 78555522 2.417648 220 220 1802240 1218872 2156 953 0.510544 24 196608 134435 24 196608 134435 1 8192 14903 0 0 0
1709755574155879 24 0 0 24 24 28 4 0 0 0 0 4 8 24 24 1 98 94 66 0 0 0 25152942 12018321 0 12002328 2652187 78149 1123649099 91757 6247983628 5254755980 0 12545876 78555522 2.337318 219 219 1794048 1213131 6 861 0.512819 24 196608 134435 24 196608 134435 1 8192 14903 0 0 0
1709755582229784 24 0 0 24 24 28 4 0 0 0 0 4 8 24 24 0 100 96 68 0 0 0 25332875 12874241 0 12857947 2665041 78349 1130679312 92830 6250035474 6250035474 0 12812810 88562523 2.530394 255 255 2088960 1414647 1148 798 0.510871 24 196608 134435 24 196608 134435 1 8192 14903 0 0 0
1709755753149086 24 0 0 24 24 28 4 0 0 0 0 4 8 24 24 1 100 96 68 0 0 0 28767275 12875609 0 12857947 2666368 89782 1298132060 104040 7408295431 6250035474 0 12812810 88562523 2.321622 256 256 2097152 1415999 37 658 0.512821 24 196608 134435 24 196608 134435 1 8192 14903 0 0 0
1709755758344860 24 0 0 24 24 28 4 0 0 0 0 4 7 24 24 0 100 97 69 0 0 0 28881200 12939144 0 12921368 2672882 89919 1303149517 104509 7408295431 7408295431 0 12946277 98452718 2.540351 256 256 2097152 1415999 37 598 0.511601 24 196608 134435 24 196608 134435 1 8192 14903 0 0 0
1709755790643075 24 0 0 24 24 28 4 0 0 0 0 4 7 24 24 1 100 97 69 0 0 0 29823422 12939424 0 12921368 2673724 90502 1334473709 107201 8612567793 7408295431 0 12946277 98452718 2.484361 305 305 2498560 1689439 12031 1170 0.512816 24 196608 134435 24 196608 134435 1 8192 14903 0 0 0
1709755795880883 24 0 0 24 24 28 4 0 0 0 0 4 6 24 24 0 100 98 70 0 0 0 29964464 13211746 0 13193527 2701161 94491 1339293689 107350 8612567793 8612567793 0 13079744 108335275 2.681810 351 351 2875392 1941561 3024 2270 0.511718 24 196608 134435 24 196608 134435 1 8192 14903 0 0 0
1709755874839837 24 0 0 24 24 28 4 0 0 0 0 4 6 24 24 1 100 98 70 0 0 0 31310594 13212322 0 13193527 2701458 99327 1416873165 110465 9904046712 8612567793 0 13079744 108335275 2.600692 351 351 2875392 1941561 3024 2344 0.512820 24 196608 134435 24 196608 134435 1 8192 14903 0 0 0
1709755882113564 24 0 0 24 24 28 4 0 0 0 0 4 4 24 24 0 100 100 72 0 0 0 31479162 13607969 0 13588855 2747391 99634 1423559364 111697 9905818908 9905818908 0 13346678 118326342 2.785122 397 397 3252224 2186158 2543 2418 0.510573 24 196608 134435 24 196608 134435 1 8192 14903 0 0 0
1709755921257865 24 0 0 24 24 28 4 0 0 0 0 4 4 24 24 1 100 100 72 0 0 0 32566425 13608282 0 13588855 2748226 103016 1461587817 114126 11238355902 9905818908 0 13346678 118326342 2.719523 391 391 3203072 2152854 3 2184 0.512818 24 196608 134435 24 196608 134435 1 8192 14903 0 0 0
1709755926963503 24 0 0 24 24 28 4 0 0 0 0 4 2 24 24 1 100 102 74 0 0 0 32697881 13978798 0 13959098 2795499 103224 1466743281 114485 11242666129 11240569050 0 13613612 128391308 2.901373 441 441 3612672 2428227 3572 2052 0.510168 24 196608 134435 24 196608 134435 1 8192 14903 0 0 0
1709755932379801 24 0 0 24 24 28 4 0 0 0 0 4 0 24 24 1 100 104 76 0 0 0 32764797 14175400 0 14155500 2838753 103393 1471852730 114845 11247206773 11245373208 0 13880544 128770970 2.898221 434 434 3555328 2390171 4 1761 0.508829 24 196608 134435 24 196608 134435 1 8192 14903 0 0 0
1709755957095697 24 0 1 23 24 28 4 0 0 0 0 4 0 23 23 1 100 104 77 0 0 0 32764803 14266908 0 14246783 2860451 103680 1496453675 115442 12606559246 11247206773 0 13880544 128903299 2.895265 430 430 3522560 2368870 6 1591 0.514403 24 196608 134435 23 188416 130089 1 8192 14903 0 0 0
1709755982635694 24 0 2 22 24 28 4 0 0 0 0 4 0 22 22 1 100 104 78 0 0 0 32764809 14699724 0 14679355 2882929 108457 1521530310 119145 13229992664 12606559246 0 13880544 138795396 3.067619 476 476 3899392 2623615 2368 1484 0.514616 24 196608 134435 22 180224 125826 1 8192 14903 0 0 0
1709755995397857 24 0 3 21 24 28 4 0 0 0 0 4 0 21 21 1 100 104 79 0 0 0 32764811 16228634 0 16208102 2904826 108604 1532735183 119535 14639086687 13229992664 0 13880544 148601798 3.162775 476 476 3899392 2623615 2368 1571 0.520431 24 196608 134435 21 172032 110923 1 8192 14903 0 0 0
1709756157095329 24 0 4 20 24 28 4 0 0 0 0 4 0 20 20 1 100 104 80 0 0 0 32764840 16504108 0 16482334 2936452 119824 1694105114 128381 16212179272 14639086687 0 13880544 158503372 3.336749 515 515 4218880 2935553 3117 1694 0.512821 24 196608 134435 20 163840 106557 1 8192 14903 0 0 0
1709756433382109 21 0 2 19 21 29 8 0 4 0 0 4 0 19 19 0 100 104 81 0 0 0 32764875 17472215 0 17448581 3012361 134375 1969343413 145121 16212179272 16212179272 0 13880544 168399413 3.460306 558 558 4571136 3189494 1413 1756 0.512821 21 172032 110820 19 155648 101443 1 8192 14903 0 0 0
1709756468069478 20 0 1 19 20 29 9 0 5 0 0 4 0 19 19 0 100 104 81 0 0 0 32764881 17472416 0 17448581 3056908 137344 2003982011 145924 16212179272 16212179272 0 13880544 168399413 3.460292 558 558 4571136 3189494 1413 1723 0.512821 20 163840 105706 19 155648 101443 1 8192 14903 0 0 0
1709756584374237 21 0 2 19 21 30 9 0 5 0 0 4 0 19 19 1 100 104 81 0 0 0 32764904 17473241 0 17448581 3059071 146521 2120246219 151725 17004861895 16212179272 0 13880544 168399413 3.460234 558 558 4571136 3189494 1413 1680 0.512821 21 172032 110072 19 155648 101443 1 8192 14903 0 0 0
1709756597505915 21 0 3 18 21 30 9 0 5 0 0 4 0 18 18 1 100 104 82 0 0 0 32764904 17729306 0 17704489 3081477 146683 2133094331 156378 17724328823 17004861895 0 13880544 178233166 3.628414 558 558 4571136 3189494 1413 1655 0.518049 21 172032 110072 18 147456 97196 1 8192 14903 0 0 0
1709756697759539 23 0 6 17 23 32 9 0 5 0 0 4 0 17 17 0 100 104 83 0 0 0 32764928 18042794 0 18017175 3206324 153213 2232921409 160129 17724328823 17724328823 0 13880544 188099373 3.791216 583 583 4775936 3331857 948 1509 0.512821 23 188416 130113 17 139264 92991 1 8192 14927 0 0 0
1709756738194719 22 0 6 16 22 32 10 0 6 0 0 4 0 16 16 1 100 104 84 0 0 0 32764930 18287466 0 18261569 3229243 153615 2273063107 163385 21216966065 19840037949 0 13880544 198171353 3.961194 583 583 4775936 3331857 948 1455 0.513148 22 180224 125850 16 131072 87717 1 8192 14927 0 0 0
1709756779905976 21 0 6 15 21 32 11 0 7 0 0 4 0 15 15 1 100 104 85 0 0 0 32764943 18768564 0 18742299 3252847 156921 2314263617 165452 23401496405 21216966065 0 13880544 208066042 4.107323 661 661 5414912 3785804 815 1841 0.512830 21 172032 121484 15 122880 83426 1 8192 14927 0 0 0
1709756805547001 22 0 8 14 22 33 11 0 7 0 0 4 0 14 14 0 100 104 86 0 0 0 32764943 19707511 0 19680979 3468078 157290 2338771593 166464 23401496405 23401496405 0 13880544 218103232 4.216250 661 661 5414912 3785804 815 1742 0.513266 22 180224 129293 14 114688 79088 1 8192 14927 0 0 0
1709756890874981 22 0 8 14 22 34 12 0 8 0 0 4 0 14 14 0 100 104 86 0 0 0 32764963 19708067 0 19680979 3513315 164284 2424042760 170071 23401496405 23401496405 0 13880544 218103232 4.216203 712 712 5832704 4079354 1951 1773 0.512821 22 180224 129309 14 114688 79088 1 8192 14927 0 0 0
1709756915569678 21 0 7 14 21 35 14 0 10 0 0 4 0 14 14 0 100 104 86 0 0 0 32764969 19708197 0 19680979 3582240 164586 2448663393 174556 23401496405 23401496405 0 13880544 218103232 4.216193 712 712 5832704 4079354 1951 1782 0.512821 21 172032 124356 14 114688 79088 1 8192 14927 0 0 0
1709756939129259 21 0 7 14 21 35 14 0 10 0 0 4 0 14 14 1 100 104 86 0 0 0 32764973 19708335 0 19680979 3582584 167266 2472213350 175092 25755495571 23401496405 0 13880544 218103232 4.216181 712 712 5832704 4079354 1951 1799 0.512821 21 172032 124356 14 114688 79088 1 8192 14927 0 0 0
1709756948556594 21 0 8 13 21 35 14 0 10 0 0 4 0 13 13 1 100 104 87 0 0 0 32764974 19970994 0 19943502 3588612 167403 2481355770 175681 28106541524 25755495571 0 13880544 228189372 4.377579 712 712 5832704 4079354 1951 1815 0.521553 21 172032 124356 13 106496 73608 1 8192 14927 0 0 0
1709757033215988 20 0 8 12 20 36 16 0 12 0 0 4 0 12 12 0 100 104 88 0 0 0 32764993 20223691 0 20195661 3656023 171451 2565707028 180614 28106541524 28106541524 0 13880544 238205306 4.536965 854 854 6995968 4914213 5265 2569 0.512821 20 163840 108402 12 98304 69370 1 8192 14903 0 0 0
1709757038656638 21 0 9 12 21 37 16 0 12 0 0 4 0 12 12 0 100 104 88 0 0 0 32764994 20223738 0 20195661 3793621 171583 2571009663 180686 28106541524 28106541524 0 13880544 238205306 4.536961 854 854 6995968 4914213 5265 2704 0.512821 21 172032 112779 12 98304 69370 1 8192 14903 0 0 0
1709757043958997 22 0 10 12 22 39 17 0 13 0 0 4 0 12 12 0 100 104 88 0 0 0 32764999 20223801 0 20195661 3974991 171781 2576130130 180786 28106541524 28106541524 0 13880544 238205306 4.536955 854 854 6995968 4914213 5265 2833 0.512821 22 180224 118393 12 98304 69370 1 8192 14903 0 0 0
